id,text,entities,relations,Comments
7278,"""a key candidate for mediating such gender differences is thought to be oxytocin, a hormone and neuropeptide which is important both in female reproductive behaviour and in social binding and is known to dampen the cortisol response to stress (taylor et al., 2000; heinrichs et al., 2009)."";;","[{'id': 7236, 'label': 'cause', 'start_offset': 72, 'end_offset': 80}, {'id': 7237, 'label': 'effect', 'start_offset': 204, 'end_offset': 242}]","[{'id': 3275, 'from_id': 7236, 'to_id': 7237, 'type': 'Rel_CE'}]",[]
9204,"That is to say, in every equilibrium coalition of the model an L proposer either fully funds the public good or contributes pork to enough Hs to form a minimum-winning coalition.;;","[{'id': 9530, 'label': 'non-causal', 'start_offset': 0, 'end_offset': 180}]",[],[]
7559,"""this means that our definition and the article offer the reader an opportunity to think with (fine and corte 2022) or, as small writes, """"forces the reader to think."""""";;","[{'id': 7904, 'label': 'cause', 'start_offset': 17, 'end_offset': 47}, {'id': 7905, 'label': 'effect', 'start_offset': 137, 'end_offset': 169}]","[{'id': 3553, 'from_id': 7904, 'to_id': 7905, 'type': 'Rel_CE'}]",[]
6002,"this redundancy in coding ensured that the final data set contained few, if any, coding errors.;;","[{'id': 3881, 'label': 'cause', 'start_offset': 5, 'end_offset': 25}, {'id': 3882, 'label': 'effect', 'start_offset': 43, 'end_offset': 94}]","[{'id': 1726, 'from_id': 3881, 'to_id': 3882, 'type': 'Rel_CE'}]",[]
9136,"The assistance ol the following in the conduct of this research is gratefully acknowledged: Stuart Oskamp, Robert Moss, David Wollcr, and Ann Wichman.;;","[{'id': 9462, 'label': 'non-causal', 'start_offset': 0, 'end_offset': 152}]",[],[]
5841,"the effects of experiencing ostracism have even been found to be qualitatively different from (and worse than) experiencing other negative events, such as verbal dispute (zadro, williams, & richardson, 2005), underscoring the importance of studying this specific phenomenon.;;","[{'id': 3459, 'label': 'non-causal', 'start_offset': 0, 'end_offset': 274}]",[],[]
5670,the notion that habits become routines and that routines become legitimated knowledge is an essential component of a socially constructed reality.;;,"[{'id': 3039, 'label': 'non-causal', 'start_offset': 0, 'end_offset': 146}]",[],[]
7552,"in other words, as rejection or acceptance becomes more clear cut, there is less of a difference between those with low or high romantic relationship selfworth and social self-worth.;;","[{'id': 7891, 'label': 'cause', 'start_offset': 19, 'end_offset': 65}, {'id': 7892, 'label': 'effect', 'start_offset': 76, 'end_offset': 181}]","[{'id': 3547, 'from_id': 7891, 'to_id': 7892, 'type': 'Rel_CE'}]",[]
6786,"instead, as reflected by the larger intercept in model 2, followers in mixed groups stick to a focal expectation of followers contributing 100 rs (50% of the initial endowment).;;","[{'id': 5996, 'label': 'non-causal', 'start_offset': 0, 'end_offset': 179}]",[],[]
9096,The postexperimental questionnaire also included Gaertner et al.'s (1989) perceived categorization measure.;;,"[{'id': 9422, 'label': 'non-causal', 'start_offset': 0, 'end_offset': 109}]",[],[]
6358,an additional important finding of fehr and g¨achter is that punishment is more heavy the more free-riders deviate from their group's average contribution.;;,"[{'id': 4819, 'label': 'cause', 'start_offset': 95, 'end_offset': 154}, {'id': 4820, 'label': 'effect', 'start_offset': 61, 'end_offset': 71}]","[{'id': 2157, 'from_id': 4819, 'to_id': 4820, 'type': 'Rel_CE'}]",[]
7008,stability in others' behavior implies that what happened yesterday may tell them something about what will happen tomorrow.;;,"[{'id': 8715, 'label': 'cause', 'start_offset': 0, 'end_offset': 29}, {'id': 8716, 'label': 'effect', 'start_offset': 43, 'end_offset': 122}]","[{'id': 4004, 'from_id': 8715, 'to_id': 8716, 'type': 'Rel_CE'}]",[]
9508,Practical application of Theorems 1-4 to Arnott-Small's example.;;,"[{'id': 9834, 'label': 'non-causal', 'start_offset': 0, 'end_offset': 66}]",[],[]
8698,The groups with a voluntary leader cooperate on a high level which has also been observed in previous experiments (Haigner and Wakolbinger 2010).;;,"[{'id': 9024, 'label': 'non-causal', 'start_offset': 0, 'end_offset': 147}]",[],[]
6068,"insight from these questions suggests what kind of information can facilitate cooperation when institutions have some discretion about information policy, for example in the case of fund-raising or charitable giving.;;","[{'id': 4052, 'label': 'non-causal', 'start_offset': 0, 'end_offset': 218}]",[],[]
8701,"A unique panel data set of 136,000 observations is matched with an extensive survey.;;","[{'id': 9027, 'label': 'non-causal', 'start_offset': 0, 'end_offset': 86}]",[],[]
6734,"""this happens because, in anna's words, local people have been """"gathered up and thrown away,"""" given words that are not """"answered for."""""";;","[{'id': 5838, 'label': 'effect', 'start_offset': 1, 'end_offset': 13}, {'id': 5839, 'label': 'cause', 'start_offset': 40, 'end_offset': 135}]","[{'id': 2643, 'from_id': 5839, 'to_id': 5838, 'type': 'Rel_CE'}]",[]
7168,note that we did not realize threats or promises because it is impossible to realize treats or promises in the ostracism conditions and because it would obscure the reason that people reacted to the inclusion and overinclusion conditions.;;,"[{'id': 6977, 'label': 'effect', 'start_offset': 13, 'end_offset': 48}, {'id': 6978, 'label': 'cause', 'start_offset': 63, 'end_offset': 131}, {'id': 6980, 'label': 'cause', 'start_offset': 153, 'end_offset': 237}, {'id': 6981, 'label': 'effect', 'start_offset': 63, 'end_offset': 131}]","[{'id': 3158, 'from_id': 6978, 'to_id': 6977, 'type': 'Rel_CE'}, {'id': 3159, 'from_id': 6980, 'to_id': 6981, 'type': 'Rel_CE'}]",[]
6450,"""finally, individuals experience a wide variety of negative outcomes when they are rejected or not included in groups, includinglower selfesteem, feelings of loss of control, life becoming less meaningful, lower belonging, less self-regulation and a drop in intelligent thought (see leary, 2010 for reviews; williams, 2009)."";;","[{'id': 5044, 'label': 'cause', 'start_offset': 83, 'end_offset': 117}, {'id': 5045, 'label': 'effect', 'start_offset': 22, 'end_offset': 68}, {'id': 5046, 'label': 'effect', 'start_offset': 128, 'end_offset': 144}, {'id': 5047, 'label': 'effect', 'start_offset': 146, 'end_offset': 173}, {'id': 5049, 'label': 'effect', 'start_offset': 206, 'end_offset': 221}, {'id': 5050, 'label': 'effect', 'start_offset': 223, 'end_offset': 243}, {'id': 5051, 'label': 'effect', 'start_offset': 250, 'end_offset': 277}, {'id': 5052, 'label': 'effect', 'start_offset': 175, 'end_offset': 204}]","[{'id': 2258, 'from_id': 5044, 'to_id': 5045, 'type': 'Rel_CE'}, {'id': 2259, 'from_id': 5044, 'to_id': 5046, 'type': 'Rel_CE'}, {'id': 2260, 'from_id': 5044, 'to_id': 5047, 'type': 'Rel_CE'}, {'id': 2262, 'from_id': 5044, 'to_id': 5052, 'type': 'Rel_CE'}, {'id': 2263, 'from_id': 5044, 'to_id': 5049, 'type': 'Rel_CE'}, {'id': 2264, 'from_id': 5044, 'to_id': 5050, 'type': 'Rel_CE'}, {'id': 2265, 'from_id': 5044, 'to_id': 5051, 'type': 'Rel_CE'}]",[]
5683,"if this is not possible a range of alternate options might find satisfactory ethical bounds, such as writing the account as fiction, or disguising the others extensively.;;","[{'id': 3077, 'label': 'non-causal', 'start_offset': 0, 'end_offset': 170}]",[],[]
6026,"therefore, co-occurrence analysis becomes particularly relevant when interpreting qualitative data, as relationships between co-occurring words or concepts allow us to interpret them in their context [26].;;","[{'id': 3943, 'label': 'effect', 'start_offset': 11, 'end_offset': 63}, {'id': 3944, 'label': 'cause', 'start_offset': 103, 'end_offset': 199}]","[{'id': 1755, 'from_id': 3944, 'to_id': 3943, 'type': 'Rel_CE'}]",[]
6365,from the perspective of equity theory our treatment manipulation can be considered as fair if effort subjects earn more than the windfall subjects.;;,"[{'id': 4840, 'label': 'cause', 'start_offset': 94, 'end_offset': 146}, {'id': 4841, 'label': 'effect', 'start_offset': 42, 'end_offset': 90}]","[{'id': 2167, 'from_id': 4840, 'to_id': 4841, 'type': 'Rel_CE'}]",[]
8994,"Individual comparisons (Winer, 1962) indicate that Groups L, N, and DL were significantly different from each other (L > N > DL; p < .05),;;","[{'id': 9320, 'label': 'non-causal', 'start_offset': 0, 'end_offset': 140}]",[],[]
9489,The present study is concerned with two issues which have generated a great deal of research in the area of interpersonal conflict: the influence of communication opportunities and the possession of power in two-person non-zerosum games.;;,"[{'id': 9815, 'label': 'non-causal', 'start_offset': 0, 'end_offset': 239}]",[],[]
6597,"players in the field are presumably fairly experienced at the game being played, but in the lab we get to see the learning process as subjects gain experience by playing the game repeatedly.;;","[{'id': 5437, 'label': 'cause', 'start_offset': 162, 'end_offset': 189}, {'id': 5438, 'label': 'effect', 'start_offset': 134, 'end_offset': 158}]","[{'id': 2453, 'from_id': 5437, 'to_id': 5438, 'type': 'Rel_CE'}]",[]
9177,"Hence, we have our first main result.;;","[{'id': 9503, 'label': 'non-causal', 'start_offset': 0, 'end_offset': 39}]",[],[]
6458,"in the condition where the confederate played tit-for-tat, pdg scores are not directly proportional to the number of times that participants chose to cooperate or compete.;;","[{'id': 5072, 'label': 'non-causal', 'start_offset': 0, 'end_offset': 173}]",[],[]
6826,"""smirnoff m, et al., """"a paradigm for understanding trust and mistrust in medical research: the community voices study,"""" ajob empirical bioethics 9, no."";;","[{'id': 6092, 'label': 'non-causal', 'start_offset': 0, 'end_offset': 156}]",[],[]
8817,"Specifically, interactions between cohesiveness and target were obtained on the items attractive (F ~ 4.97, p < .05),;;","[{'id': 9143, 'label': 'non-causal', 'start_offset': 0, 'end_offset': 119}]",[],[]
7400,we observe a lower frequency of turn taking in the finitely repeated mpd than cooperation in the finitely repeated spd when participants cannot engage in cheap talk.;;,"[{'id': 8889, 'label': 'cause', 'start_offset': 124, 'end_offset': 164}, {'id': 8890, 'label': 'effect', 'start_offset': 13, 'end_offset': 72}]","[{'id': 4090, 'from_id': 8889, 'to_id': 8890, 'type': 'Rel_CE'}]",[]
6456,"approaches from people wanting to talk about death and dying confounded the expectation of 'paper ethics' that these are taboo or sensitive subjects, and illuminated how the culture of the prison differed from what had been expected.;;","[{'id': 5067, 'label': 'effect', 'start_offset': 72, 'end_offset': 148}, {'id': 5068, 'label': 'effect', 'start_offset': 154, 'end_offset': 232}, {'id': 8493, 'label': 'cause', 'start_offset': 0, 'end_offset': 60}]","[{'id': 3868, 'from_id': 8493, 'to_id': 5067, 'type': 'Rel_CE'}, {'id': 3869, 'from_id': 8493, 'to_id': 5068, 'type': 'Rel_CE'}]",[]
7069,"""height and leadership"""", the review of economic and statistics, vol."";;","[{'id': 6742, 'label': 'non-causal', 'start_offset': 0, 'end_offset': 72}]",[],[]
6600,"than when they anticipated future rejection'' (2009, p. 295), suggesting that a paradigm like cyberball might lead to greater emotional distress than one like the 116 bernstein and claypool future-life paradigm.;;","[{'id': 5449, 'label': 'cause', 'start_offset': 80, 'end_offset': 103}, {'id': 5450, 'label': 'effect', 'start_offset': 126, 'end_offset': 144}]","[{'id': 2457, 'from_id': 5449, 'to_id': 5450, 'type': 'Rel_CE'}]",[]
9441,"Tiebout (1956) already pointed at the possibility o f \ v oting with your feet"" to the provision of public goods in metropolitan areas.;;","[{'id': 9767, 'label': 'non-causal', 'start_offset': 0, 'end_offset': 137}]",[],[]
9146,Considering the group leader as a punishment executor makes it possible to reveal the origin of the punishment rule: how and why did the second-order punishment emerge?;;,"[{'id': 9472, 'label': 'non-causal', 'start_offset': 0, 'end_offset': 170}]",[],[]
8861,We further study how subjective well-being and disposition towards others are related to interaction success in the different conditions.;;,"[{'id': 9187, 'label': 'non-causal', 'start_offset': 0, 'end_offset': 139}]",[],[]
6872,"overall, persons with lower global self-esteem felt their belongingness, self-esteem and control were threatened more than those person's with higher global self-esteem.;;","[{'id': 6212, 'label': 'cause', 'start_offset': 22, 'end_offset': 46}, {'id': 6213, 'label': 'effect', 'start_offset': 47, 'end_offset': 112}]","[{'id': 2821, 'from_id': 6212, 'to_id': 6213, 'type': 'Rel_CE'}]",[]
9462,Or it might evoke views of the self as immoral and lower the price of all of them.;;,"[{'id': 9788, 'label': 'non-causal', 'start_offset': 0, 'end_offset': 84}]",[],[]
6619,one should long a share if he believes that the stock price will increase in the future.;;,"[{'id': 5503, 'label': 'cause', 'start_offset': 30, 'end_offset': 87}, {'id': 5505, 'label': 'effect', 'start_offset': 11, 'end_offset': 23}]","[{'id': 2481, 'from_id': 5503, 'to_id': 5505, 'type': 'Rel_CE'}]",[]
5835,"however, the current results suggest that when accepters or rejecters are members of essentialized ingroups, the subjective experience may be magnified, for better and worse.;;","[{'id': 3448, 'label': 'cause', 'start_offset': 47, 'end_offset': 107}, {'id': 3449, 'label': 'effect', 'start_offset': 109, 'end_offset': 151}]","[{'id': 1509, 'from_id': 3448, 'to_id': 3449, 'type': 'Rel_CE'}]",[]
6256,"when committed by non-coethnics, it is perceived as a systematic economic threat stemming from an intrinsic group attribute.;;","[{'id': 4551, 'label': 'cause', 'start_offset': 5, 'end_offset': 31}, {'id': 4552, 'label': 'effect', 'start_offset': 39, 'end_offset': 123}]","[{'id': 2032, 'from_id': 4551, 'to_id': 4552, 'type': 'Rel_CE'}]",[]
8897,"Table 10: Predicting agreement to ""Team A has an advantage"";;","[{'id': 9223, 'label': 'non-causal', 'start_offset': 0, 'end_offset': 61}]",[],[]
7467,this challenges the generally held idea that exclusion by ethnic outgroup members will lead to more religious fundamentalism.;;,"[{'id': 7694, 'label': 'cause', 'start_offset': 45, 'end_offset': 81}, {'id': 7695, 'label': 'effect', 'start_offset': 95, 'end_offset': 124}]","[{'id': 3469, 'from_id': 7694, 'to_id': 7695, 'type': 'Rel_CE'}]",[]
6209,academics writing about or otherwise sharing their experiences of unmasking their privileged assumptions may have (albeit subtle) transformative effects.;;,"[{'id': 4437, 'label': 'cause', 'start_offset': 0, 'end_offset': 104}, {'id': 4438, 'label': 'effect', 'start_offset': 129, 'end_offset': 152}]","[{'id': 1984, 'from_id': 4437, 'to_id': 4438, 'type': 'Rel_CE'}]",[]
7237,"interestingly, noussair and tucker (2007) find that requiring the participants to make their contributions in full view of the other group members increases contribution levels, but this effect does not persist in repeated interactions.;;","[{'id': 7145, 'label': 'cause', 'start_offset': 52, 'end_offset': 146}, {'id': 7146, 'label': 'effect', 'start_offset': 156, 'end_offset': 176}]","[{'id': 3237, 'from_id': 7145, 'to_id': 7146, 'type': 'Rel_CE'}]",[]
